Series_reference,Period,Type,Data_value,Lower_CI,Upper_CI,Units,Indicator,Cause,Validation,Population,Age,Severity
W_W01,2014,Single year,411,371.2653857,450.7346143,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2015,Single year,369,331.3503213,406.6496787,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2016,Single year,371,333.2484275,408.7515725,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2017,Single year,442,400.7941169,483.2058831,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2018,Single year,489,445.6586414,532.3413586,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2019,Single year,516,471.4781767,560.5218233,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2020,Single year,462,419.872171,504.127829,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2021,Single year,436,395.0747505,476.9252495,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W01,2022,Single year,448,406.5153817,489.4846183,Injuries,Number,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2002,Single year,21.39045774,19.17036393,23.61055154,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2003,Single year,23.35013616,21.07039791,25.62987441,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2004,Single year,20.35200795,18.27116238,22.43285353,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2005,Single year,19.20637094,17.22418957,21.18855231,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2006,Single year,20.24106546,18.22935681,22.2527741,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2007,Single year,20.62925808,18.61118886,22.6473273,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2008,Single year,19.90477541,17.92405307,21.88549776,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2009,Single year,18.67975541,16.7463542,20.61315663,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2010,Single year,18.58727992,16.6835119,20.49104794,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2011,Single year,20.64974337,18.61443544,22.6850513,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2012,Single year,20.54693472,18.50896403,22.58490541,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2013,Single year,19.72759093,17.77754245,21.67763941,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2014,Single year,18.3429718,16.48413063,20.20181297,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2015,Single year,15.78818245,14.10134657,17.47501833,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2016,Single year,15.23131196,13.60171112,16.86091279,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2017,Single year,17.30834884,15.59140799,19.02528969,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2018,Single year,18.39437881,16.66114039,20.12761723,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2019,Single year,18.55802793,16.84657711,20.26947875,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2020,Single year,17.04940988,15.39325385,18.7055659,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2021,Single year,14.9384802,13.41867239,16.45828801,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W02,2022,Single year,15.15684517,13.65152641,16.66216392,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious non-fatal
W_W21,2002,Single year,453,411.2845251,494.7154749,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2003,Single year,495,451.3935542,538.6064458,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2004,Single year,447,405.5617074,488.4382926,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2005,Single year,437,396.0278448,477.9721552,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2006,Single year,467,424.64482,509.35518,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2007,Single year,464,421.7810837,506.2189163,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2008,Single year,465,422.7356137,507.2643863,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2009,Single year,443,401.7475303,484.2524697,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2010,Single year,477,434.1937404,519.8062596,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2011,Single year,541,495.4124006,586.5875994,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2012,Single year,476,433.2386343,518.7613657,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2013,Single year,487,443.7473649,530.2526351,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2014,Single year,466,423.6901925,508.3098075,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2015,Single year,418,377.9284417,458.0715583,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2016,Single year,428,387.4519498,468.5480502,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2017,Single year,510,465.7377814,554.2622186,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2018,Single year,542,496.3702873,587.6297127,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2019,Single year,589,541.4330026,636.5669974,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2020,Single year,521,476.2629902,565.7370098,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2021,Single year,487,443.7473649,530.2526351,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W21,2022,Single year,497,453.3055492,540.6944508,Injuries,Number,Work,Validated,Whole pop,All ages,Serious
W_W22,2002,Single year,27.2056375,24.69883263,29.71244236,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2003,Single year,28.68068834,26.15409666,31.20728002,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2004,Single year,24.6613872,22.37337318,26.94940121,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2005,Single year,23.21029808,21.03025568,25.39034048,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2006,Single year,24.09512673,21.9010186,26.28923486,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2007,Single year,23.46080834,21.31053795,25.61107872,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2008,Single year,23.24661372,21.10847688,25.38475055,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2009,Single year,22.27158724,20.1605618,24.38261269,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2010,Single year,23.13770513,21.00314449,25.27226577,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2011,Single year,26.40635158,24.10969134,28.70301182,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2012,Single year,23.11847881,20.95749242,25.2794652,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2013,Single year,22.30293522,20.22035565,24.38551478,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2014,Single year,20.63810768,18.67377698,22.60243838,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2015,Single year,17.76721212,15.97917145,19.5552528,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2016,Single year,17.33215074,15.59680438,19.0674971,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2017,Single year,19.80605782,17.97316656,21.63894907,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2018,Single year,20.3936929,18.56910614,22.21827966,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2019,Single year,21.24455897,19.40797118,23.08114676,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2020,Single year,19.14790968,17.39192352,20.90389585,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2021,Single year,16.89971285,15.27840872,18.52101698,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
W_W22,2022,Single year,16.76966047,15.18585027,18.35347068,"Per 100,000 FTEs",Age-standardised rate,Work,Validated,Whole pop,All ages,Serious
M_I11,2000,Single year,299,265.1090545,332.8909455,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2001,Single year,281,248.1450167,313.8549833,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2002,Single year,316,281.1589181,350.8410819,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2003,Single year,349,312.3848511,385.6151489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2004,Single year,353,316.17562,389.82438,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2005,Single year,334,298.1803511,369.8196489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2006,Single year,361,323.7606843,398.2393157,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2007,Single year,349,312.3848511,385.6151489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2008,Single year,324,288.7206483,359.2793517,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2009,Single year,345,308.5952847,381.4047153,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2010,Single year,361,323.7606843,398.2393157,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2011,Single year,307,272.6586567,341.3413433,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2012,Single year,334,298.1803511,369.8196489,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2013,Single year,292,258.5081208,325.4918792,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2014,Single year,302,267.9394574,336.0605426,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2015,Single year,310,275.4912731,344.5087269,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2016,Single year,359,321.8639836,396.1360164,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2017,Single year,402,362.7028443,441.2971557,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2018,Single year,406,366.50782,445.49218,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I11,2019,Single year,459,417.0091724,500.9908276,Injuries,Number,All,Validated,Maori,All ages,Fatal
M_I12,2000,Single year,52.21988084,46.28270821,58.15705347,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2001,Single year,48.10462993,42.47010948,53.73915039,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2002,Single year,53.3046408,47.42515872,59.18412287,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2003,Single year,57.87728027,51.80511627,63.94944426,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2004,Single year,57.61779637,51.60592331,63.62966944,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2005,Single year,53.8042741,48.02970817,59.57884003,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2006,Single year,56.91581772,51.03396918,62.79766626,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2007,Single year,53.6128337,47.9722694,59.253398,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2008,Single year,47.85360242,42.62316277,53.08404207,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2009,Single year,49.52582378,44.2714116,54.78023596,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2010,Single year,49.58638667,44.43548261,54.73729073,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2011,Single year,42.07207528,37.32540913,46.81874144,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2012,Single year,45.08881031,40.19953558,49.97808503,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2013,Single year,38.43275916,33.96243323,42.90308509,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2014,Single year,39.10100905,34.61789613,43.58412196,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2015,Single year,38.88005923,34.4634293,43.29668915,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2016,Single year,43.83417609,39.20025613,48.46809605,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2017,Single year,47.81929914,43.03452108,52.60407719,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2018,Single year,47.76227347,42.99251865,52.53202828,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_I12,2019,Single year,51.58081468,46.72468997,56.4369394,"Per 100,000 people",Age-standardised rate,All,Validated,Maori,All ages,Fatal
M_M11,2000,Single year,108,87.63145679,128.3685432,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2001,Single year,93,74.09879183,111.9012082,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2002,Single year,97,77.69659342,116.3034066,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2003,Single year,124,102.1747647,145.8252353,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2004,Single year,113,92.16529706,133.8347029,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2005,Single year,119,97.61931714,140.3806829,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2006,Single year,117,95.79974807,138.2002519,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2007,Single year,122,100.3514902,143.6485098,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2008,Single year,106,85.82093573,126.1790643,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2009,Single year,110,89.44372431,130.5562757,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2010,Single year,116,94.89054185,137.1094581,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2011,Single year,65,49.19826518,80.80173482,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2012,Single year,83,65.1438783,100.8561217,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2013,Single year,58,43.073359,72.926641,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2014,Single year,66,50.07717732,81.92282268,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2015,Single year,74,57.13975229,90.86024771,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2016,Single year,79,61.57945905,96.42054095,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2017,Single year,116,94.89054185,137.1094581,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2018,Single year,108,87.63145679,128.3685432,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M11,2019,Single year,130,107.6529723,152.3470277,Injuries,Number,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2000,Single year,19.05658813,15.45197469,22.66120157,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
M_M12,2001,Single year,15.9538973,12.70501721,19.20277739,"Per 100,000 people",Age-standardised rate,Motor vehicle traffic crashes,Validated,Maori,All ages,Fatal
